FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2021-05-10,ND,TAM,EUN,0.008072589568783714,0.01
2021-05-10,RE,TAM,EUN,0.8549618715307614,0.01
2021-05-10,SU,TAM,EUN,0.08710547744411327,0.01
2021-05-10,ED,MAD,EUN,7.670229276096627E-4,0.01
2021-05-10,EX,MAD,EUN,2.762091971876283E-16,0.01
2021-05-10,I0,MAD,EUN,2.4877555914988026E-15,0.01
2021-05-10,I1,MAD,EUN,8.442219938516444E-15,0.01
2021-05-10,I2,MAD,EUN,7.149951304520112E-15,0.01
2021-05-10,I3,MAD,EUN,3.266511624121621E-14,0.01
2021-05-10,ND,MAD,EUN,0.01265189382383789,0.01
2021-05-10,RE,MAD,EUN,0.8550678700154065,0.01
2021-05-10,SU,MAD,EUN,0.08699482495727777,0.01
2021-05-10,ED,ALT,EUN,7.667358487710289E-4,0.01
2021-05-10,EX,ALT,EUN,4.711374931487918E-16,0.01
2021-05-10,I0,ALT,EUN,4.24275052696423E-15,0.01
2021-05-10,I1,ALT,EUN,1.4392794678656735E-14,0.01
2021-05-10,I2,ALT,EUN,1.2185327845342191E-14,0.01
2021-05-10,I3,ALT,EUN,5.556761526048223E-14,0.01
2021-05-10,ND,ALT,EUN,0.013451356104631171,0.01
2021-05-10,RE,ALT,EUN,0.8549890730395774,0.01
2021-05-10,SU,ALT,EUN,0.08707708670241532,0.01
2021-05-11,ED,TAM,EUN,7.666370679203326E-4,0.01
2021-05-11,EX,TAM,EUN,5.15453488392654E-16,0.01
2021-05-11,I0,TAM,EUN,4.641611546625202E-15,0.01
2021-05-11,I1,TAM,EUN,1.5744235904979645E-14,0.01
2021-05-11,I2,TAM,EUN,1.3328065331236774E-14,0.01
2021-05-11,I3,TAM,EUN,6.074679129430065E-14,0.01
2021-05-11,ND,TAM,EUN,0.008097638204633226,0.01
2021-05-11,RE,TAM,EUN,0.8549191234371915,0.01
2021-05-11,SU,TAM,EUN,0.08710112217024056,0.01
2021-05-11,ED,MAD,EUN,7.670229276096953E-4,0.01
2021-05-11,EX,MAD,EUN,2.5143000157287636E-16,0.01
2021-05-11,I0,MAD,EUN,2.264593361417281E-15,0.01
2021-05-11,I1,MAD,EUN,7.685047906648327E-15,0.01
2021-05-11,I2,MAD,EUN,6.508781977008198E-15,0.01
2021-05-11,I3,MAD,EUN,2.973906146504482E-14,0.01
2021-05-11,ND,MAD,EUN,0.01268473273657036,0.01
2021-05-11,RE,MAD,EUN,0.8550251166219089,0.01
2021-05-11,SU,MAD,EUN,0.08699047521602965,0.01
2021-05-11,ED,ALT,EUN,7.667358487710845E-4,0.01
2021-05-11,EX,ALT,EUN,4.2887937780454122E-16,0.01
2021-05-11,I0,ALT,EUN,3.86223346311508E-15,0.01
2021-05-11,I1,ALT,EUN,1.3102175464833809E-14,0.01
2021-05-11,I2,ALT,EUN,1.1092817478261758E-14,0.01
2021-05-11,I3,ALT,EUN,5.0591078428669714E-14,0.01
2021-05-11,ND,ALT,EUN,0.013483768215267766,0.01
2021-05-11,RE,ALT,EUN,0.8549463235859308,0.01
2021-05-11,SU,ALT,EUN,0.08707273284807977,0.01
2021-05-12,ED,TAM,EUN,7.666370679203933E-4,0.01
2021-05-12,EX,TAM,EUN,4.692232118666172E-16,0.01
2021-05-12,I0,TAM,EUN,4.225346424561138E-15,0.01
2021-05-12,I1,TAM,EUN,1.4332513142340458E-14,0.01
2021-05-12,I2,TAM,EUN,1.21331670899841E-14,0.01
2021-05-12,I3,TAM,EUN,5.530675020905965E-14,0.01
2021-05-12,ND,TAM,EUN,0.008122685588050944,0.01
2021-05-12,RE,TAM,EUN,0.8548763774810256,0.01
2021-05-12,SU,TAM,EUN,0.08709676711413157,0.01
2021-05-12,ED,MAD,EUN,7.67022927609725E-4,0.01
2021-05-12,EX,MAD,EUN,2.2887355829563984E-16,0.01
2021-05-12,I0,MAD,EUN,2.0614476711739568E-15,0.01
2021-05-12,I1,MAD,EUN,6.995779090691243E-15,0.01
2021-05-12,I2,MAD,EUN,5.925104520696805E-15,0.01
2021-05-12,I3,MAD,EUN,2.7075081820345545E-14,0.01
2021-05-12,ND,MAD,EUN,0.01271757000735719,0.01
2021-05-12,RE,MAD,EUN,0.8549823653660807,0.01
2021-05-12,SU,MAD,EUN,0.08698612569226863,0.01
2021-05-12,ED,ALT,EUN,7.667358487711351E-4,0.01
2021-05-12,EX,ALT,EUN,3.9041116116352246E-16,0.01
2021-05-12,I0,ALT,EUN,3.5158401238113988E-15,0.01
2021-05-12,I1,ALT,EUN,1.1927276612971845E-14,0.01
2021-05-12,I2,ALT,EUN,1.009825156400825E-14,0.01
2021-05-12,I3,ALT,EUN,4.6060173578059306E-14,0.01
2021-05-12,ND,ALT,EUN,0.013516178705298828,0.01
2021-05-12,RE,ALT,EUN,0.8549035762697565,0.01
2021-05-12,SU,ALT,EUN,0.08706837921143698,0.01
2021-05-13,ED,TAM,EUN,7.666370679204486E-4,0.01
2021-05-13,EX,TAM,EUN,4.2713883271027984E-16,0.01
2021-05-13,I0,TAM,EUN,3.8464086346195075E-15,0.01
2021-05-13,I1,TAM,EUN,1.3047361911484207E-14,0.01
2021-05-13,I2,TAM,EUN,1.104538648619602E-14,0.01
2021-05-13,I3,TAM,EUN,5.035381616108843E-14,0.01
2021-05-13,ND,TAM,EUN,0.008147731719099492,0.01
2021-05-13,RE,TAM,EUN,0.854833633662157,0.01
2021-05-13,SU,TAM,EUN,0.08709241227577544,0.01
2021-05-13,ED,MAD,EUN,7.670229276097522E-4,0.01
2021-05-13,EX,MAD,EUN,2.0834050175433555E-16,0.01
2021-05-13,I0,MAD,EUN,1.8765233188900437E-15,0.01
2021-05-13,I1,MAD,EUN,6.368324498438803E-15,0.01
2021-05-13,I2,MAD,EUN,5.393764187505559E-15,0.01
2021-05-13,I3,MAD,EUN,2.4649707365238172E-14,0.01
2021-05-13,ND,MAD,EUN,0.012750405636280484,0.01
2021-05-13,RE,MAD,EUN,0.8549396162478151,0.01
2021-05-13,SU,MAD,EUN,0.08698177638598381,0.01
2021-05-13,ED,ALT,EUN,7.667358487711812E-4,0.01
2021-05-13,EX,ALT,EUN,3.553929827396249E-16,0.01
2021-05-13,I0,ALT,EUN,3.200510694268389E-15,0.01
2021-05-13,I1,ALT,EUN,1.0857723274147976E-14,0.01
2021-05-13,I2,ALT,EUN,9.19284991336621E-15,0.01
2021-05-13,I3,ALT,EUN,4.19350012988929E-14,0.01
2021-05-13,ND,ALT,EUN,0.01354858757480539,0.01
2021-05-13,RE,ALT,EUN,0.8548608310909476,0.01
2021-05-13,SU,ALT,EUN,0.08706402579247605,0.01
2021-05-14,ED,TAM,EUN,7.666370679204989E-4,0.01
2021-05-14,EX,TAM,EUN,3.8882858785749096E-16,0.01
2021-05-14,I0,TAM,EUN,3.501451295063481E-15,0.01
2021-05-14,I1,TAM,EUN,1.1877435157104139E-14,0.01
2021-05-14,I2,TAM,EUN,1.005512153025146E-14,0.01
2021-05-14,I3,TAM,EUN,4.584437903149728E-14,0.01
2021-05-14,ND,TAM,EUN,0.008172776597841488,0.01
2021-05-14,RE,TAM,EUN,0.8547908919804789,0.01
2021-05-14,SU,TAM,EUN,0.08708805765516126,0.01
2021-05-14,ED,MAD,EUN,7.670229276097768E-4,0.01
2021-05-14,EX,MAD,EUN,1.8964934625605796E-16,0.01
2021-05-14,I0,MAD,EUN,1.7081860910232802E-15,0.01
2021-05-14,I1,MAD,EUN,5.797141098711769E-15,0.01
2021-05-14,I2,MAD,EUN,4.910068376156152E-15,0.01
2021-05-14,I3,MAD,EUN,2.2441569700109413E-14,0.01
2021-05-14,ND,MAD,EUN,0.012783239623422331,0.01
2021-05-14,RE,MAD,EUN,0.8548968692670051,0.01
2021-05-14,SU,MAD,EUN,0.08697742729716432,0.01
2021-05-14,ED,ALT,EUN,7.667358487712232E-4,0.01
2021-05-14,EX,ALT,EUN,3.23515456091464E-16,0.01
2021-05-14,I0,ALT,EUN,2.913459701060969E-15,0.01
2021-05-14,I1,ALT,EUN,9.884070670886252E-15,0.01
2021-05-14,I2,ALT,EUN,8.368619387650989E-15,0.01
2021-05-14,I3,ALT,EUN,3.817923403904506E-14,0.01
2021-05-14,ND,ALT,EUN,0.013580994823868476,0.01
2021-05-14,RE,ALT,EUN,0.8548180880493972,0.01
2021-05-14,SU,ALT,EUN,0.0870596725911861,0.01
2021-05-15,ED,TAM,EUN,7.666370679205448E-4,0.01
2021-05-15,EX,TAM,EUN,3.539540469316079E-16,0.01
2021-05-15,I0,TAM,EUN,3.1874275863753023E-15,0.01
2021-05-15,I1,TAM,EUN,1.0812402992803326E-14,0.01
2021-05-15,I2,TAM,EUN,9.153630902704492E-15,0.01
2021-05-15,I3,TAM,EUN,4.173873249854636E-14,0.01
2021-05-15,ND,TAM,EUN,0.008197820224339547,0.01
2021-05-15,RE,TAM,EUN,0.8547481524358843,0.01
2021-05-15,SU,TAM,EUN,0.08708370325227814,0.01
2021-05-15,ED,MAD,EUN,7.670229276097992E-4,0.01
2021-05-15,EX,MAD,EUN,1.726348826341353E-16,0.01
2021-05-15,I0,MAD,EUN,1.5549483268129576E-15,0.01
2021-05-15,I1,MAD,EUN,5.2771828726278035E-15,0.01
2021-05-15,I2,MAD,EUN,4.469745200790611E-15,0.01
2021-05-15,I3,MAD,EUN,2.0431213819276438E-14,0.01
2021-05-15,ND,MAD,EUN,0.01281607196886482,0.01
2021-05-15,RE,MAD,EUN,0.854854124423544,0.01
2021-05-15,SU,MAD,EUN,0.0869730784257993,0.01
2021-05-15,ED,ALT,EUN,7.667358487712613E-4,0.01
2021-05-15,EX,ALT,EUN,2.944969365947195E-16,0.01
2021-05-15,I0,ALT,EUN,2.652151417158975E-15,0.01
2021-05-15,I1,ALT,EUN,8.997720725923805E-15,0.01
2021-05-15,I2,ALT,EUN,7.61828335106957E-15,0.01
2021-05-15,I3,ALT,EUN,3.4759796394982536E-14,0.01
2021-05-15,ND,ALT,EUN,0.013613400452569108,0.01
2021-05-15,RE,ALT,EUN,0.8547753471449985,0.01
2021-05-15,SU,ALT,EUN,0.08705531960755625,0.01
2021-05-16,ED,TAM,EUN,7.666370679205865E-4,0.01
2021-05-16,EX,TAM,EUN,3.222071238923025E-16,0.01
2021-05-16,I0,TAM,EUN,2.901563851944258E-15,0.01
2021-05-16,I1,TAM,EUN,9.842861527582253E-15,0.01
2021-05-16,I2,TAM,EUN,8.332956811707619E-15,0.01
2021-05-16,I3,TAM,EUN,3.8000724640175504E-14,0.01
2021-05-16,ND,TAM,EUN,0.00822286259865628,0.01
2021-05-16,RE,TAM,EUN,0.8547054150282666,0.01
2021-05-16,SU,TAM,EUN,0.0870793490671152,0.01
2021-05-16,ED,MAD,EUN,7.670229276098196E-4,0.01
2021-05-16,EX,MAD,EUN,1.5714671863520442E-16,0.01
2021-05-16,I0,MAD,EUN,1.4154557770161016E-15,0.01
2021-05-16,I1,MAD,EUN,4.8038562530865136E-15,0.01
2021-05-16,I2,MAD,EUN,4.068905773769152E-15,0.01
2021-05-16,I3,MAD,EUN,1.8600926804659774E-14,0.01
2021-05-16,ND,MAD,EUN,0.012848902672690036,0.01
2021-05-16,RE,MAD,EUN,0.8548113817173248,0.01
2021-05-16,SU,MAD,EUN,0.08696872977187785,0.01
2021-05-16,ED,ALT,EUN,7.667358487712961E-4,0.01
2021-05-16,EX,ALT,EUN,2.6808103415595415E-16,0.01
2021-05-16,I0,ALT,EUN,2.414277471723978E-15,0.01
2021-05-16,I1,ALT,EUN,8.19084616380942E-15,0.01
2021-05-16,I2,ALT,EUN,6.935217446497803E-15,0.01
2021-05-16,I3,ALT,EUN,3.164657401438438E-14,0.01
2021-05-16,ND,ALT,EUN,0.013645804460988306,0.01
2021-05-16,RE,ALT,EUN,0.8547326083776446,0.01
2021-05-16,SU,ALT,EUN,0.08705096684157561,0.01
2021-05-17,ED,TAM,EUN,7.666370679206244E-4,0.01
2021-05-17,EX,TAM,EUN,2.933073565697761E-16,0.01
2021-05-17,I0,TAM,EUN,2.6413351099462862E-15,0.01
2021-05-17,I1,TAM,EUN,8.960249864052684E-15,0.01
2021-05-17,I2,TAM,EUN,7.585854764634754E-15,0.01
2021-05-17,I3,TAM,EUN,3.4597439803008765E-14,0.01
2021-05-17,ND,TAM,EUN,0.008247903720854299,0.01
2021-05-17,RE,TAM,EUN,0.8546626797575189,0.01
2021-05-17,SU,TAM,EUN,0.08707499509966156,0.01
2021-05-17,ED,MAD,EUN,7.670229276098382E-4,0.01
2021-05-17,EX,MAD,EUN,1.4304795018571802E-16,0.01
2021-05-17,I0,MAD,EUN,1.2884756408990494E-15,0.01
2021-05-17,I1,MAD,EUN,4.372979559096176E-15,0.01
2021-05-17,I2,MAD,EUN,3.704009869689558E-15,0.01
2021-05-17,I3,MAD,EUN,1.693458185412144E-14,0.01
2021-05-17,ND,MAD,EUN,0.012881731734980063,0.01
2021-05-17,RE,MAD,EUN,0.8547686411482408,0.01
2021-05-17,SU,MAD,EUN,0.08696438133538911,0.01
2021-05-17,ED,ALT,EUN,7.667358487713278E-4,0.01
2021-05-17,EX,ALT,EUN,2.440343489111582E-16,0.01
2021-05-17,I0,ALT,EUN,2.1977364670436317E-15,0.01
2021-05-17,I1,ALT,EUN,7.456321415560684E-15,0.01
2021-05-17,I2,ALT,EUN,6.3133911278852694E-15,0.01
2021-05-17,I3,ALT,EUN,2.881214855035668E-14,0.01
2021-05-17,ND,ALT,EUN,0.013678206849207081,0.01
2021-05-17,RE,ALT,EUN,0.8546898717472289,0.01
2021-05-17,SU,ALT,EUN,0.08704661429323328,0.01
2021-05-18,ED,TAM,EUN,7.66637067920659E-4,0.01
2021-05-18,EX,TAM,EUN,2.669994300741112E-16,0.01
2021-05-18,I0,TAM,EUN,2.4044427603000152E-15,0.01
2021-05-18,I1,TAM,EUN,8.156774536002967E-15,0.01
2021-05-18,I2,TAM,EUN,6.905729634190178E-15,0.01
2021-05-18,I3,TAM,EUN,3.1498908940417247E-14,0.01
2021-05-18,ND,TAM,EUN,0.008272943590996208,0.01
2021-05-18,RE,TAM,EUN,0.8546199466235344,0.01
2021-05-18,SU,TAM,EUN,0.08707064134990632,0.01
2021-05-18,ED,MAD,EUN,7.670229276098552E-4,0.01
2021-05-18,EX,MAD,EUN,1.3021395180339335E-16,0.01
2021-05-18,I0,MAD,EUN,1.1728856758506411E-15,0.01
2021-05-18,I1,MAD,EUN,3.980746066829866E-15,0.01
2021-05-18,I2,MAD,EUN,3.3718346675184477E-15,0.01
2021-05-18,I3,MAD,EUN,1.5417496272004347E-14,0.01
2021-05-18,ND,MAD,EUN,0.012914559155816975,0.01
2021-05-18,RE,MAD,EUN,0.8547259027161851,0.01
2021-05-18,SU,MAD,EUN,0.08696003311632222,0.01
2021-05-18,ED,ALT,EUN,7.667358487713566E-4,0.01
2021-05-18,EX,ALT,EUN,2.221444099203137E-16,0.01
2021-05-18,I0,ALT,EUN,2.0006154226921292E-15,0.01
2021-05-18,I1,ALT,EUN,6.78765971663354E-15,0.01
2021-05-18,I2,ALT,EUN,5.747314433303837E-15,0.01
2021-05-18,I3,ALT,EUN,2.6231556336193815E-14,0.01
2021-05-18,ND,ALT,EUN,0.013710607617306449,0.01
2021-05-18,RE,ALT,EUN,0.8546471372536443,0.01
2021-05-18,SU,ALT,EUN,0.0870422619625184,0.01
2021-05-19,ED,TAM,EUN,7.666370679206906E-4,0.01
2021-05-19,EX,TAM,EUN,2.4305092221966024E-16,0.01
2021-05-19,I0,TAM,EUN,2.188794289952928E-15,0.01
2021-05-19,I1,TAM,EUN,7.425340718574748E-15,0.01
2021-05-19,I2,TAM,EUN,6.286577454836185E-15,0.01
2021-05-19,I3,TAM,EUN,2.867784587245688E-14,0.01
2021-05-19,ND,TAM,EUN,0.00829798220914461,0.01
2021-05-19,RE,TAM,EUN,0.8545772156262063,0.01
2021-05-19,SU,TAM,EUN,0.08706628781783857,0.01
2021-05-19,ED,MAD,EUN,7.670229276098706E-4,0.01
2021-05-19,EX,MAD,EUN,1.1853127547111793E-16,0.01
2021-05-19,I0,MAD,EUN,1.067664283452796E-15,0.01
2021-05-19,I1,MAD,EUN,3.623690391399404E-15,0.01
2021-05-19,I2,MAD,EUN,3.069446294897252E-15,0.01
2021-05-19,I3,MAD,EUN,1.403630217222225E-14,0.01
2021-05-19,ND,MAD,EUN,0.012947384935282844,0.01
2021-05-19,RE,MAD,EUN,0.8546831664210508,0.01
2021-05-19,SU,MAD,EUN,0.08695568511466628,0.01
2021-05-19,ED,ALT,EUN,7.667358487713829E-4,0.01
2021-05-19,EX,ALT,EUN,2.0221779866093974E-16,0.01
2021-05-19,I0,ALT,EUN,1.8211728831305837E-15,0.01
2021-05-19,I1,ALT,EUN,6.178955843105939E-15,0.01
2021-05-19,I2,ALT,EUN,5.231989528906411E-15,0.01
2021-05-19,I3,ALT,EUN,2.3882068658173583E-14,0.01
2021-05-19,ND,ALT,EUN,0.01374300676536741,0.01
2021-05-19,RE,ALT,EUN,0.8546044048967841,0.01
2021-05-19,SU,ALT,EUN,0.08703790984942006,0.01
2021-05-20,ED,TAM,EUN,7.666370679207193E-4,0.01
2021-05-20,EX,TAM,EUN,2.212502510636637E-16,0.01
2021-05-20,I0,TAM,EUN,1.992484797384476E-15,0.01
2021-05-20,I1,TAM,EUN,6.759489604063808E-15,0.01
2021-05-20,I2,TAM,EUN,5.722932435939372E-15,0.01
2021-05-20,I3,TAM,EUN,2.6109407148352306E-14,0.01
2021-05-20,ND,TAM,EUN,0.008323019575362104,0.01
2021-05-20,RE,TAM,EUN,0.8545344867654278,0.01
2021-05-20,SU,TAM,EUN,0.08706193450344746,0.01
2021-05-20,ED,MAD,EUN,7.670229276098845E-4,0.01
2021-05-20,EX,MAD,EUN,1.0789664824852733E-16,0.01
2021-05-20,I0,MAD,EUN,9.718814844649747E-16,0.01
2021-05-20,I1,MAD,EUN,3.2986578825588425E-15,0.01
2021-05-20,I2,MAD,EUN,2.7941739234222327E-15,0.01
2021-05-20,I3,MAD,EUN,1.2778828756075382E-14,0.01
2021-05-20,ND,MAD,EUN,0.012980209073459741,0.01
2021-05-20,RE,MAD,EUN,0.8546404322627311,0.01
2021-05-20,SU,MAD,EUN,0.08695133733041044,0.01
2021-05-20,ED,ALT,EUN,7.667358487714067E-4,0.01
2021-05-20,EX,ALT,EUN,1.8407844075465946E-16,0.01
2021-05-20,I0,ALT,EUN,1.6578235396411649E-15,0.01
2021-05-20,I1,ALT,EUN,5.624833980727549E-15,0.01
2021-05-20,I2,ALT,EUN,4.762866596166991E-15,0.01
2021-05-20,I3,ALT,EUN,2.1742991693757654E-14,0.01
2021-05-20,ND,ALT,EUN,0.01377540429347097,0.01
2021-05-20,RE,ALT,EUN,0.8545616746765416,0.01
2021-05-20,SU,ALT,EUN,0.0870335579539274,0.01
2021-05-21,ED,TAM,EUN,7.666370679207454E-4,0.01
2021-05-21,EX,TAM,EUN,2.014048064419915E-16,0.01
2021-05-21,I0,TAM,EUN,1.8137801732658416E-15,0.01
2021-05-21,I1,TAM,EUN,6.153341390755639E-15,0.01
2021-05-21,I2,TAM,EUN,5.209818724070007E-15,0.01
2021-05-21,I3,TAM,EUN,2.3770973399675053E-14,0.01
2021-05-21,ND,TAM,EUN,0.008348055689711288,0.01
2021-05-21,RE,TAM,EUN,0.8544917600410921,0.01
2021-05-21,SU,TAM,EUN,0.08705758140672208,0.01
2021-05-21,ED,MAD,EUN,7.670229276098973E-4,0.01
2021-05-21,EX,MAD,EUN,9.82160597683202E-17,0.01
2021-05-21,I0,MAD,EUN,8.84690703026996E-16,0.01
2021-05-21,I1,MAD,EUN,3.0027767641531614E-15,0.01
2021-05-21,I2,MAD,EUN,2.5435861862167354E-15,0.01
2021-05-21,I3,MAD,EUN,1.1633995128788132E-14,0.01
2021-05-21,ND,MAD,EUN,0.013013031570429729,0.01
2021-05-21,RE,MAD,EUN,0.8545977002411193,0.01
2021-05-21,SU,MAD,EUN,0.08694698976354383,0.01
2021-05-21,ED,ALT,EUN,7.667358487714285E-4,0.01
2021-05-21,EX,ALT,EUN,1.6756605084572698E-16,0.01
2021-05-21,I0,ALT,EUN,1.5091242308532197E-15,0.01
2021-05-21,I1,ALT,EUN,5.120400266779062E-15,0.01
2021-05-21,I2,ALT,EUN,4.335803673103348E-15,0.01
2021-05-21,I3,ALT,EUN,1.979548435546937E-14,0.01
2021-05-21,ND,ALT,EUN,0.013807800201698122,0.01
2021-05-21,RE,ALT,EUN,0.8545189465928099,0.01
2021-05-21,SU,ALT,EUN,0.08702920627602954,0.01
2021-05-22,ED,TAM,EUN,7.666370679207692E-4,0.01
2021-05-22,EX,TAM,EUN,1.8333924900873427E-16,0.01
2021-05-22,I0,TAM,EUN,1.651101788830324E-15,0.01
2021-05-22,I1,TAM,EUN,5.6015433817293836E-15,0.01
2021-05-22,I2,TAM,EUN,4.742706488797032E-15,0.01
2021-05-22,I3,TAM,EUN,2.1641950261285347E-14,0.01
2021-05-22,ND,TAM,EUN,0.008373090552254754,0.01
2021-05-22,RE,TAM,EUN,0.8544490354530924,0.01
2021-05-22,SU,TAM,EUN,0.08705322852765157,0.01
2021-05-22,ED,MAD,EUN,7.670229276099089E-4,0.01
2021-05-22,EX,MAD,EUN,8.940393155806521E-17,0.01
2021-05-22,I0,MAD,EUN,8.053212875291656E-16,0.01
2021-05-22,I1,MAD,EUN,2.7334327713470595E-15,0.01
2021-05-22,I2,MAD,EUN,2.315469709614015E-15,0.01
2021-05-22,I3,MAD,EUN,1.0591712711476337E-14,0.01
2021-05-22,ND,MAD,EUN,0.013045852426274868,0.01
2021-05-22,RE,MAD,EUN,0.8545549703561083,0.01
2021-05-22,SU,MAD,EUN,0.08694264241405557,0.01
2021-05-22,ED,ALT,EUN,7.667358487714484E-4,0.01
2021-05-22,EX,ALT,EUN,1.5253471690225305E-16,0.01
2021-05-22,I0,ALT,EUN,1.373761198286215E-15,0.01
2021-05-22,I1,ALT,EUN,4.661199585917128E-15,0.01
2021-05-22,I2,ALT,EUN,3.947030095078024E-15,0.01
2021-05-22,I3,ALT,EUN,1.8022392438156704E-14,0.01
2021-05-22,ND,ALT,EUN,0.013840194490129864,0.01
2021-05-22,RE,ALT,EUN,0.8544762206454821,0.01
2021-05-22,SU,ALT,EUN,0.08702485481571559,0.01
2021-05-23,ED,TAM,EUN,7.666370679207909E-4,0.01
2021-05-23,EX,TAM,EUN,1.668939617646826E-16,0.01
2021-05-23,I0,TAM,EUN,1.5030125568128738E-15,0.01
2021-05-23,I1,TAM,EUN,5.099222735648545E-15,0.01
2021-05-23,I2,TAM,EUN,4.317471944472857E-15,0.01
2021-05-23,I3,TAM,EUN,1.9703587109131698E-14,0.01
2021-05-23,ND,TAM,EUN,0.008398124163055094,0.01
2021-05-23,RE,TAM,EUN,0.8544063130013219,0.01
2021-05-23,SU,TAM,EUN,0.08704887586622502,0.01
2021-05-23,ED,MAD,EUN,7.670229276099196E-4,0.01
2021-05-23,EX,MAD,EUN,8.138236085079869E-17,0.01
2021-05-23,I0,MAD,EUN,7.330717021027178E-16,0.01
2021-05-23,I1,MAD,EUN,2.4882460617171093E-15,0.01
2021-05-23,I2,MAD,EUN,2.107809569431282E-15,0.01
2021-05-23,I3,MAD,EUN,9.642796389668158E-15,0.01
2021-05-23,ND,MAD,EUN,0.013078671641077214,0.01
2021-05-23,RE,MAD,EUN,0.8545122426075915,0.01
2021-05-23,SU,MAD,EUN,0.08693829528193478,0.01
2021-05-23,ED,ALT,EUN,7.667358487714664E-4,0.01
2021-05-23,EX,ALT,EUN,1.3885161144151973E-16,0.01
2021-05-23,I0,ALT,EUN,1.2505384844105275E-15,0.01
2021-05-23,I1,ALT,EUN,4.243176238718084E-15,0.01
2021-05-23,I2,ALT,EUN,3.5931132125397976E-15,0.01
2021-05-23,I3,ALT,EUN,1.6408097610701666E-14,0.01
2021-05-23,ND,ALT,EUN,0.013872587158847184,0.01
2021-05-23,RE,ALT,EUN,0.8544334968344516,0.01
2021-05-23,SU,ALT,EUN,0.08702050357297467,0.01
2021-05-24,ED,TAM,EUN,7.666370679208106E-4,0.01
2021-05-24,EX,TAM,EUN,1.5192364040554372E-16,0.01
2021-05-24,I0,TAM,EUN,1.3682042419295089E-15,0.01
2021-05-24,I1,TAM,EUN,4.64194345260141E-15,0.01
2021-05-24,I2,TAM,EUN,3.930360955234029E-15,0.01
2021-05-24,I3,TAM,EUN,1.7938812020641176E-14,0.01
2021-05-24,ND,TAM,EUN,0.008423156522174893,0.01
2021-05-24,RE,TAM,EUN,0.8543635926856736,0.01
2021-05-24,SU,TAM,EUN,0.08704452342243156,0.01
2021-05-24,ED,MAD,EUN,7.670229276099292E-4,0.01
2021-05-24,EX,MAD,EUN,7.40804322054783E-17,0.01
2021-05-24,I0,MAD,EUN,6.673033286046051E-16,0.01
2021-05-24,I1,MAD,EUN,2.2650501963625438E-15,0.01
2021-05-24,I2,MAD,EUN,1.9187714993049516E-15,0.01
2021-05-24,I3,MAD,EUN,8.778883616365762E-15,0.01
2021-05-24,ND,MAD,EUN,0.013111489214918821,0.01
2021-05-24,RE,MAD,EUN,0.854469516995462,0.01
2021-05-24,SU,MAD,EUN,0.08693394836717061,0.01
2021-05-24,ED,ALT,EUN,7.667358487714827E-4,0.01
2021-05-24,EX,ALT,EUN,1.2639581830111197E-16,0.01
2021-05-24,I0,ALT,EUN,1.138367370810617E-15,0.01
2021-05-24,I1,ALT,EUN,3.862638135806667E-15,0.01
2021-05-24,I2,ALT,EUN,3.2709280919867707E-15,0.01
2021-05-24,I3,ALT,EUN,1.4938379923768602E-14,0.01
2021-05-24,ND,ALT,EUN,0.013904978207931068,0.01
2021-05-24,RE,ALT,EUN,0.8543907751596114,0.01
2021-05-24,SU,ALT,EUN,0.08701615254779589,0.01
2021-05-25,ED,TAM,EUN,7.666370679208285E-4,0.01
2021-05-25,EX,TAM,EUN,1.3829601004594393E-16,0.01
2021-05-25,I0,TAM,EUN,1.2454859088940805E-15,0.01
2021-05-25,I1,TAM,EUN,4.225667215420299E-15,0.01
2021-05-25,I2,TAM,EUN,3.577955902062567E-15,0.01
2021-05-25,I3,TAM,EUN,1.633208150606212E-14,0.01
2021-05-25,ND,TAM,EUN,0.008448187629676735,0.01
2021-05-25,RE,TAM,EUN,0.8543208745060411,0.01
2021-05-25,SU,TAM,EUN,0.0870401711962603,0.01
2021-05-25,ED,MAD,EUN,7.67022927609938E-4,0.01
2021-05-25,EX,MAD,EUN,6.743359085716077E-17,0.01
2021-05-25,I0,MAD,EUN,6.074348243609151E-16,0.01
2021-05-25,I1,MAD,EUN,2.061873005462818E-15,0.01
2021-05-25,I2,MAD,EUN,1.7466856940233584E-15,0.01
2021-05-25,I3,MAD,EUN,7.99236075762109E-15,0.01
2021-05-25,ND,MAD,EUN,0.013144305147881735,0.01
2021-05-25,RE,MAD,EUN,0.8544267935196131,0.01
2021-05-25,SU,MAD,EUN,0.08692960166975218,0.01
2021-05-25,ED,ALT,EUN,7.667358487714977E-4,0.01
2021-05-25,EX,ALT,EUN,1.1505726459752503E-16,0.01
2021-05-25,I0,ALT,EUN,1.036256763214866E-15,0.01
2021-05-25,I1,ALT,EUN,3.5162242015662772E-15,0.01
2021-05-25,I2,ALT,EUN,2.9776299327589983E-15,0.01
2021-05-25,I3,ALT,EUN,1.3600292624038511E-14,0.01
2021-05-25,ND,ALT,EUN,0.013937367637462499,0.01
2021-05-25,RE,ALT,EUN,0.8543480556208548,0.01
2021-05-25,SU,ALT,EUN,0.08701180174016838,0.01
2021-05-26,ED,TAM,EUN,7.666370679208449E-4,0.01
2021-05-26,EX,TAM,EUN,1.2589065699065301E-16,0.01
